row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
11364,5F3D7ADB,11179,54,"잠깐만. 생각해 보니, 전에도 이런 일 있지 않았나?",54,Wait a minute... Why am I getting the feeling of deja vu?,54,等一下。我記得之前好像也有過這種事情？
11365,5F6BBC80,11356,0,"후하하, 하하하, 후하하하! 이것만 있으면, 나는 팔주장이다!",0,Hahaha... Hahahahaha! I'm one of the Eight Pillar Generals as long as I have this!,0,呵哈哈、哈哈哈、呵哈哈哈！　只要有這個，我就是八柱將之一了！
11366,5FBD1A0D,11610,0,그윽……,0,Urgh...,0,呃……
11367,60EFE935,11513,0,주인님……!?,0,Master?!,0,主人……！？
11368,612D8302,11523,0,꿈속.,0,Dream.,0,夢中。
11369,61ADE3D4,11313,0,"말씀드리지 않았습니다만, 몽환의 출구를 열 수 있는 건 저희뿐입니다.",0,There is something we have forgotten to tell you. Only we can open the exit to this world.,0,方才沒有告訴您，其實能打開夢幻出口的就只有我們而已。
11370,622937BA,11293,0,"근데 두령, 동굴에서 길 잃고, 두들겨 맞고, 우리 좋은 꼴 하나도 없네요……",0,Hey Boss... We got lost in a cave and then someone came and beat us up. Nothing good ever happens to us...,0,不過老大，我們又是在洞窟迷路、又是被教訓的，根本沒半件好事呢……
11371,62E2F9AA,11609,0,…………,0,...,0,……
11372,6320939D,11599,0,"다핫핫, 형씨답네.",0,Hahaha! Sounds like the kid I know indeed!,0,哈哈哈！很有小哥你的風格。
11373,63436DF2,11451,0,하쿠 공.,0,Master Haku.,0,哈克大人。
11374,644AC52E,11411,0,"이 상황에서 끝이 가까워졌다고 해도, 별로 믿기지가 않는군……",0,"Even if you say we're getting near the end, I'm not sure I can believe it...",0,這種情況下就算跟我說已經接近終點了，我也很難相信……
11375,6588AF19,11421,0,"하지만, 적이 강해질수록이라고 했지.",0,"The stronger the enemies become, huh.",0,但你們剛才說敵人越強就越接近終點吧。
11376,660C7B77,11441,0,그럼…… 오슈토르 공. 마로와 한판 붙어 주셨으면 하옵니다.,0,"Very well, Master Oshtor. Picketh my thrown gauntlet, that we may duel!",0,那麼……奧修特爾大人。請和麻呂我交手吧。
11377,67CE1140,11431,0,"왜 그런 얼굴을 하시는 것이오?
이렇게 다시 만난 것이오, 웃어 주셨으면 하옵니다.",0,"Wherefore the sorrowful scowl? Is not giddy merriment a
more worthy facade for this sweet reunion?",0,"你怎麼露出那種表情？　
好不容易像這樣重逢了，希望你能展露笑容呢。"
11378,6800F0BE,11393,0,"우루루와 사라나는 손바닥을 맞대고, 무언가를 중얼거린다.",0,Uruuru and Saraana clasp their hands together and start chanting something.,0,烏露露和薩拉娜手貼手，唸唸有詞。
11379,68440EDC,11207,28,"이런 일이 있을까 하여, 준비해 두었습니다.",28,"We predicted you wouldn't have any, which is why we have procured one for you.",28,我們已料想到會有這種情況，所以事先準備了。
11380,68DBE65D,11481,0,"솔직히, 내키지 않네……",0,"Honestly, I'm not really feeling up to it...",0,老實說，我提不起勁……
11381,68EC3EA3,11371,0,나와 네 사이에 말은 필요 없다.,0,Words mean nothing between you and I.,0,你我之間毋須多言。
11382,69198C6A,11491,0,"그건 그렇고 말이다.
현실에서 만났던 인물들이 적으로, 때로는 아군으로 나타난다고 했었지.",0,"Then again... Didn't you say the people I've met in real life
will sometimes appear as enemies or allies?",0,"話說回來。
你們說我在現實遇見的人物，有時會作為敵人或同伴現身對吧。"
11383,692E5494,11361,0,이 목소리는……,0,That sounds like...,0,這聲音是……
11384,698664EB,11197,38,"상황이 상황이니, 이러쿵저러쿵할 때는 아니겠지.",38,Desperate times and all. I'm in no position to argue.,38,狀況太特殊了。現在也不是抱怨東抱怨西的時候了吧。
11385,69C29A89,11530,0,"두 사람이 말해 주지 않아도, 피부로 느낄 수 있었다.",0,"He can feel it in his bones, even without them telling him.",0,就算她們兩人不說，我也能切身體會到。
11386,6A02B085,11217,18,아아. 부탁한다.,18,Yes. I leave it to you.,18,嗯。麻煩你們了。
11387,6A464EE7,11303,0,"방금 전까지 걸어온 방향을 철선으로 가리키자, 모즈누 일행은 눈을 크게 떴다.",0,Moznu and his bandits stare wide-eyed as Oshtor [Haku] points his metal fan in the direction he just came from.,0,我用鐵扇指向剛才走過來的方位，伯勞等人便睜大雙眼。
11388,6B5F3233,11501,0,"이상한 말을 하는구나. 나는 쿠온, 천자 쿠온이니라!",0,"How strange that you ask that. I am Kuon, the Divine Scion!",0,你說的話可真怪。我是久遠，天子久遠啊！
11389,6B8424D0,11157,0,"하지만 조정과 정면으로 맞붙기에는, 아직도 부족하다고 할 수밖에 없다.",0,"However, it is still not nearly enough for a full frontal assault against the Imperial Army.",0,然而若要與朝廷正面交鋒，只能說還是遠遠不足。
11390,6BC0DAB2,11227,8,그건 고맙지. 하지만 반대로 이 세계에서도 실패하면……,8,"That would be very much appreciated, but...that also means if I fail in this world...",8,那真是太好了……但反過來說，要是在這個世界失敗的話……
11391,6C4912B8,11622,0,"우루루, 사라나.",0,Uruuru! Saraana!,0,烏露露，薩拉娜。
11392,6C8D8C0C,11579,0,"그리고 어느새 손에 들고 있던 외투를 걸치고, 입가에 손을 가져갔다.",0,He puts on an aperyu that had appeared from nowhere and hovers a hand over his mouth.,0,接著他穿上不知何時拿著的外套，以手擋住嘴邊。
11393,6CC9726E,11187,48,괜찮아.,48,Worry not.,48,沒事的。
11394,6D0B1859,11177,56,수면학습주법~.,56,The Art of Sleep-Learning.,56,睡眠學習咒法～
11395,6D4FE63B,11619,0,하쿠의 말에 오슈토르는 문득 미소 지었다.,0,Oshtor smiles at that.,0,聽見哈克的話語，奧修特爾輕笑一聲。
11396,6D8B788F,11612,0,"내 완패다. 역시 대단하군, 형씨.",0,"I've utterly lost. Good on you, kid.",0,我徹底輸了。真有你的，小哥。
11397,6F4DA600,11167,65,주인님을 도와 드리겠습니다.,65,We came to help.,65,我們是來協助主人您的。
11398,7002BD2B,11490,0,어쩔 수 없지…… 앞으로 나아갈까.,0,"I guess I have no choice but to keep going, then...",0,沒辦法了……繼續前進吧。
11399,703565D5,11360,0,크크크…… 우하하하하하!,0,Hehehehe... Hahahahaha!,0,呵呵呵…… 唔哈哈哈哈哈！
11400,709D55AA,11198,37,알겠다. 시험해 보도록 하지. 전처럼 잠들어 있으면 되는 건가?,37,"Very well, let's try this. Do I just lay down and sleep like the last time?",37,知道了。那就讓我試試吧。只要像之前一樣睡覺就可以了嗎？
11401,70D9ABC8,11470,0,"마로로는 만족스러운 미소를 띠고, 다시 어둠 속 저편으로 모습을 감추려 한다.",0,Maroro's smile is one of great satisfaction. He turns and disappears once again into the darkness.,0,麻呂呂心滿意足地微笑，準備再次回到黑暗之中。
11402,711BC1FF,11369,0,"그리고 이쪽 모습을 보자, 환희의 포효를 터뜨렸다.",0,He sees who he's facing and releases a roar of delight.,0,接著他看見我的樣貌後，高興地大喊。
11403,715F3F9D,11208,27,"준비가 꽤 철저하군. 뭐, 그렇다면 사양 않고 쓰도록 할까.",27,"You two are always so well-prepared. Well, I'll take you up on that, then.",27,準備得也太周到了吧。哎，既然如此我就不客氣地拿去用了。
11404,71C0D71C,11480,0,게다가 이 앞 계층에는 그보다 훨씬 더 강한 놈들이 기다리고 있는 거잖아.,0,"And there are even stronger enemies waiting for us in the deeper levels, right?",0,而且前方還會有更強的傢伙們在等我對吧？
11405,71F70FE2,11370,0,"그런가, 네놈도 디네복시리로 떨어졌구나! 우하하, 우하하하하하!",0,"So you have fallen to Denebokshiri as well, then? Hahaha... HAHAHAHA!",0,這樣啊，你也墮入地獄了啊！　唔哈哈、哈哈哈哈哈哈！
11406,72440372,11500,0,너는 누구냐. 왜 쿠온의 모습을 하고 있지?,0,"Who are you, and why have you taken Kuon's form?",0,你是誰？為什麼長得和久遠一樣？
11407,729F1591,11156,0,"쿠쥬우리와의 동맹 체결 이후, 엔나카무이가 움직일 수 있는 병력은 꽤 증강되었다.",0,The alliance with Kujyuri has bolstered the active combatants Ennakamuy is capable of mobilizing.,0,自從與九重里締結同盟後，恩納卡姆依可調派的兵力增強不少。
11408,72DBEBF3,11228,7,"당연히, 그 결과도 반영된다.",7,"Yes, that will have an effect, as well.",7,當然，其結果也會反映至現實世界。
11409,731981C4,11218,17,그럼…… 훙냐라 훙냐라.,17,"Here goes... Deinidrah, deilnidrah.",17,那麼……哈喵啦哈喵啦。
11410,735D7FA6,11284,0,"어디까지나, 지금까지 싸워 온 녀석들과 비교해서는 그렇다는 얘기지만.",0,"Compared to other opponents he had battled before, that is.",0,雖然也只是和至今交手過的人相比起來不高而已。
11411,74102918,11178,55,수면학습…… 주법?,55,The Art of...Sleep-Learning?,55,睡眠學習……咒法？
11412,7454D77A,11614,0,"비장함은 없었고, 오히려 후련해 보였다.",0,"Yet instead of looking dejected, he seems delighted.",0,我心中沒有悲愴感，反倒感覺神清氣爽。
11413,755223F9,11623,0,"부르셨습니까, 주인님.",0,"How may we help you, Master?",0,您找我們嗎，主人。
11414,7596BD4D,11578,0,"이쪽 속마음을 꿰뚫어 본 듯, 오슈토르는 느닷없이 머리를 마구 헝클었다.",0,"As if he can read Haku's mind, Oshtor eventually starts ruffling his hair.",0,像是看穿我的心思一般，奧修特爾慢慢地抓亂了頭髮。
11415,75D2432F,11188,47,"문외불출의 금주이기 때문에, 주인님 이외에게 쓰는 일은 없습니다.",47,It's a secret art that we won't use on anyone except our Master.,47,那是私藏禁咒，所以我們不會對主人以外的人使用。
11416,76569741,11168,64,상당히 곤란해 보이셨기에.,64,Because you looked so troubled.,64,因為我們看您似乎相當苦惱。
11417,7794FD76,11158,74,"하지만 대세를 엿보고 있는 나라들이 움직이기를 기다리고 있어서는, 이쪽이 완전히 때를 놓치고 만다.",74,Waiting to see how the major countries move first will result in us acting too late.,74,但光是等待正在觀察情勢的各國行動，我方就會落後好幾步。
11418,7836B243,11522,0,아마 그 사실을 몰랐던 것 같습니다.,0,Perhaps she does not know of that truth yet.,0,或許對方並不知道那個事實。
11419,78B6D295,11312,0,응? 왜 그래.,0,Hm? What is it?,0,嗯？　怎麼了。
11420,7974B8A2,11302,0,정말입니까?,0,Is that true?!,0,真的嗎？
11421,79F4D874,11512,0,갔나……?,0,They're...gone?,0,走掉了……嗎？
11422,7A3BA2DC,11598,0,솔직히 말해서 난 지쳤으니까 쉬고 싶어.,0,"Because to be honest, I'm tired and wanna rest.",0,老實說我已經累了，我想休息。
11423,7A585CB3,11452,0,……!,0,...!,0,……！
11424,7B3206FB,11292,0,어서 우리 안으로 돌아가 줬으면 좋겠군.,0,Can you guys just go back to your jail cells already?,0,希望他們能早點回去牢籠裡頭。
11425,7BF9C8EB,11608,0,"가면을 지닌 자를 상대로, 이 모습으로 싸우는 건 너무 불리하다.",0,I don't stand a chance against an Akuruturuka in this form.,0,以這個姿態對抗假面之人，實在太勉強了。
11426,7C939E58,11422,0,"즉, 이 앞에 있는 상대는…… 각오하고 나아가야겠군.",0,That means the enemies I'll be facing ahead... Looks like I'd better steel myself.,0,也就是說，位在前方的對手……我得先做好覺悟再前進啊。
11427,7D51F46F,11412,0,그러고 보니 너희들도 대강의 길이와 위치 관계만 안다고 했었지.,0,"You mentioned before you only know the den's estimated length and our relative position, right?",0,這麼說來，你們也說過自己只知道大概的長度和位置相對關係對吧。
11428,7ED52001,11432,0,그렇……지.,0,Yes...it is.,0,說得……也是。
11429,7F174A36,11442,0,뭐……?,0,What...?,0,什麼……？
11430,801F8446,11288,0,뭐라고! 나더러 나한테 진 채로 꼬리 말고 돌아가란 말이냐!,0,The heck?! You want me to run away like some loser dog?!,0,你說什麼！　你要大爺我輸掉就乖乖夾著尾巴逃跑嗎！
11431,8049421D,11404,0,부디 안심해 주십시오.,0,Please rest assured.,0,所以請您放心。
11432,8097C9E6,11438,0,……오슈토르 공.,0,Master Oshtor...,0,奧修特爾大人。
11433,81DDEE71,11298,0,"풀이 죽어 있나 싶더니 벌써 웃네. 좋게 보나 나쁘게 보나, 정말 이 녀석들답군.",0,"Took only a split second for them to turn those frowns into smiles. It's just like them, for better or worse.",0,才想著他們挺失落的，臉上卻已經掛起笑容了。先不說是好是壞，這樣挺有這些傢伙的風格的。
11434,82C8587E,11580,0,왜 우콘이……?,0,Why Ukon?,0,為什麼是右近……？
11435,830A3249,11570,0,큭……,0,Ugh...,0,唔……
11436,839B5028,11308,0,"오우! 살았다. 너, 의외로 괜찮은 구석이 있잖아.",0,"Yeah! Thanks! Hey, you're a better guy than I thought!",0,唷！　得救了。原來你也是有優點的啊。
11437,83CD9673,11384,0,"오슈토르, 또 싸우자꾸나!! 우하하하핫!!",0,"I'm ready for another duel, Oshtor! HAHAHAHA!",0,奧修特爾，再來一戰！　唔哈哈哈！
11438,846C0ED0,11322,0,응……?,0,Hm?,0,嗯……？
11439,84EC6E06,11556,0,"……아니, 지금은 오슈토르인가.",0,"No. Right now, you are Oshtor.",0,……不，你現在是奧修特爾吧。
11440,85AE64E7,11332,0,"혹시가 아니라, 이번엔 이 녀석과 싸우게 되는…… 건가?",0,Is he my next opponent...?,0,這次十之八九要和這傢伙戰鬥……嗎？
11441,86AAD05F,11546,0,……네 흉내를 내야 하니 어쩔 수 없잖아.,0,How can I not? I gotta pretend I'm you!,0,……誰叫我非得模仿你不可，這也是沒辦法的吧。
11442,8768BA68,11536,0,"오, 오슈토르……",0,O-Oshtor...,0,奧、奧修特爾……
11443,87E8DABE,11342,0,역시 눈치채고 있었군……,0,He saw it...,0,果然被發現了……
11444,88CAF55D,11252,0,그렇다니까요! 툭하면 늘 방해만 해 오고.,0,Yeah! You're always messing up our plans!,0,就是說啊！　老是來妨礙我們。
11445,89089F6A,11242,0,젠장! 또 같은 곳으로 돌아와 버렸잖아!,0,Damn! We're back in the same place again!,0,可惡！　這不是又回到同樣的地方了嗎！
11446,8A8C4B04,11262,0,"하지만, 우리에서 이 동굴로 헤매 들어왔다…… 인가.
꿈속치고는 설정이 묘하게 생생하군.",0,"But, to wander into this cave from a prison?
That's pretty elaborate for a dream...",0,"不過，從牢籠被困入這個洞窟……嗎。
以夢境來說，這個設定未免太真實了。"
11447,8ADA8D5F,11366,0,"잘못 들은 줄로 믿고 싶었지만, 역시…… 브라이인가.",0,"I was hoping I was mistaken but... Yes, that's Vurai.",0,我是很希望自己聽錯了，但那果然……是武賴吧。
11448,8B18E768,11376,0,"디네복시리에서도 사투를 벌이자, 오슈토르으우우우우!",0,"Even in Denebokshiri, our duel shall end in someone's death, Oshtoooor!",0,就算是在地獄我也要和你對決，奧修特爾！
11449,8B4E2133,11272,0,"지금의 나…… 아니, 나는 오슈토르.
가면까지 쓰고 있는 이상, 하쿠라는 건 들킬 리 없다.",0,"Right now, I'm supposed to be Oshtor.
No one should be able to tell I'm Haku with this akuruka on.",0,"現在的我……不，鄙人是奧修特爾。
而且我還戴著假面，他們應該不曉得我是哈克才對。"
11450,8EA907C9,11347,0,오오…… 오오오오……,0,Oh... Ohhh...,0,哦哦……哦哦哦哦……
11451,8F6B6DFE,11357,0,"하하하하, 하ー핫핫핫핫핫핫!!",0,Hahaha... HAAAHAHAHA!!,0,哈哈哈哈！哈～哈哈哈哈哈！
11452,91D1C41C,11251,0,뭐야 그 표정은. 네놈 때문에 우리님들이 어떤 꼴을 당했는지 알고나 있냐!,0,What's with that face? D'ya know how much we've had to suffer because of you?!,0,你那表情是怎樣啊。你知道你害我們遇上怎樣的慘事嗎！
11453,92551072,11271,0,"우루루, 사라나. 어째서 모즈누들은 내가 하쿠라는 걸 간파한 거지?",0,"Uruuru, Saraana, why can Moznu tell that I'm Haku?",0,烏露露，薩拉娜。為什麼伯勞他們看穿我是哈克？
11454,93977A45,11261,0,너무 불합리하잖아……,0,What did I do?,0,太不講理了……
11455,93C1BC1E,11367,0,누우? 네놈은……,0,Hng? You...,0,唔？　你是……
11456,96478441,11467,0,내 승리……로군.,0,Looks like I win.,0,是鄙人贏了，對吧。
11457,96A6FA32,11628,0,또…… 만나자.,0,See you...again.,0,下次……再見吧。
11458,97649005,11618,0,"넌 최고의 절친이야, 오슈토르.",0,"You're the best friend I could ask for, Oshtor.",0,你是我最棒的摯友喔，奧修特爾。
11459,97B23688,11348,0,"겨, 겨우 얌전해졌나……",0,H-He finally calmed down...,0,總、總算是冷靜點了啊……
11460,980D1120,11603,0,"뭐, 가면……?",0,Wha... his akuruka?!,0,什……假面？
11461,98C6DF30,11299,0,"아무리 악당이라 해도, 몽환의 세계에 갇힌 채로 있는 건 좀 불쌍하네.",0,"I'd feel bad if they were trapped in this dream world forever, even if they are bandits.",0,就算是惡棍，要是都被關在夢幻世界裡回不去，也滿可憐的。
11462,9904B507,11289,0,그렇습니다! 하고 싶은 대로 다 하고 이긴 채로 튀는 건 용납 못 합니다!,0,"No way! You can't just barge in here, pick a fight with us, then run off wherever you want!",0,就是啊！　竟然大鬧一番後一打贏就逃跑，不可原諒！
11463,9952735C,11403,0,"다른 층으로 날려 보냈습니다.
토라노아나는 넓으니, 저분과 주인님이 다시 만날 가능성은 낮을 겁니다.",0,"We sent him to another level. It is unlikely you will encounter
him again because of how big the Tiger's Den is.",0,"我們將他轉移至其他階層了。
虎穴很寬敞，那位大人與主人再次碰面的機率應該很低。"
11464,99CF7B17,11593,0,형씨 실력을 좀 보려던 참이었는데 말이야…… 설마 이 정도일 줄이야.,0,"I was just going to test you a little and see how you'd fare, but you've surpassed my expectations.",0,我原本只是想稍微見識小哥你的身手……沒想到已經有這種水準了。
11465,9A110308,11571,0,"하아, 하아, 하아……",0,Hah...hah...hah...,0,哈啊，哈啊，哈啊……
11466,9AD6A732,11383,0,"유쾌하다, 유쾌하구나! 온몸의 피가 끓어오른다!!",0,Pleasure... Pure pleasure! My blood is roiling within me!,0,有趣、太有趣了！　我全身都熱血沸騰了！
11467,9B420B5E,11319,0,…………,0,...,0,……
11468,9BD3693F,11581,0,"아니, 역시 형씨가랑 얘기할 때는 이 차림이 더 편해서 말이야.",0,"Because it's way more comfortable talking to you looking like this, kid.",0,哎呀，果然跟小哥講話時還是打扮成這樣比較自在。
11469,9DF75F47,11557,0,"그대에게 폐를 끼쳤군.
하지만, 미안하다. 조금만 더 내 제멋대로를 받아 주지 않겠나?",0,"I have set you down a path of much pain. Alas, I must ask
that you humor one more of my willful requests.",0,"給你添麻煩了。
但，抱歉。能不能再聽聽鄙人任性的請求？"
11470,9EF3EBFF,11343,0,"안 준다면, 네놈을 죽여서라도 빼앗아 주마아아아아!",0,"If you refuse to hand it over, I'll kill you and take it off your dead body!!",0,要是不肯交出來，我就要殺死你搶過來！
11471,A06372F0,11269,0,악연이라니…… 저쪽이 멋대로 그렇게 생각하는 것뿐인데.,0,"A one-sided quarrel, if you ask me...",0,過節……那是對方擅自認定的就是了。
11472,A0D97AB6,11466,0,철선을 마로로의 목에 겨눴다.,0,Maroro finds a metal fan pointing at his throat.,0,用鐵扇抵住了麻呂呂的喉頭。
11473,A11B1081,11567,0,"그걸 보고, 오슈토르는 다시 칼을 고쳐 쥐었다.",0,"Upon seeing that, Oshtor gets a better grip on the hilt of his sword.",0,看到我的動作，奧修特爾也重新握好了刀。
11474,A1A118C7,11259,0,"걸어도 걸어도 출구는 안 나오고, 슬슬 지쳤다구요 두령……",0,"We've been walkin' and walkin' but there's no exit. Boss, I'm tired!",0,怎麼走都找不到出口，我實在是撐不下去了啦，老大。
11475,A225CCA9,11239,0,"어이 어이, 그 말은 정식으로 끝나는 때가 보이지 않는다는 거냐?",0,Does that mean there's no official end?,0,喂喂喂，意思是真正的終點根本無從得知嗎？
11476,A29FC4EF,11368,0,브라이는 걸음을 멈춘다.,0,Vurai stops walking.,0,武賴停下腳步。
11477,A35DAED8,11283,0,"수는 제법 있지만, 한 명 한 명의 전투력은 결코 높지 않다.",0,"Even though there were many of them, none of them posed a major problem individually.",0,數量不少，但每一個人的戰鬥能力都不高。
11478,A4540604,11613,0,"내 전력을 다해 싸웠고, 졌다.",0,He fought with his full strength and lost.,0,賭上自己的全力並落敗了。
11479,A471E6C3,11465,0,히엑!?,0,Heep?!,0,咦呃！？
11480,A52C6475,11279,0,"……어쩔 수 없지. 상황이 어떻든, 몸도 풀 겸 우선 이 녀석들부터 해치우도록 할까.",0,I guess we have no choice... We'll beat these guys first as a warm-up exercise.,0,……沒辦法了。不管情況如何，首先就當成熱身，打倒這些傢伙吧。
11481,A584540A,11350,0,어디 있지…… 내 금인은 어디 있는 거냐……,0,Where... Where is my golden seal?,0,在哪裡……我的金印在哪裡……
11482,A5B38CF4,11475,0,"아아, 반드시. 약속이다, 마로.",0,"Yes, we definitely will. I promise you, Maro.",0,嗯，知道了。麻呂，我們說好了。
11483,A827618A,11573,0,후후…… 후후후……,0,Heh... Hehehehe...,0,呵呵……呵呵呵……
11484,A8E0C5B0,11381,0,우하하하하하하하하!,0,Hahahahaha!,0,唔哈哈哈哈哈哈哈！
11485,A922AF87,11391,0,"오슈토르, 각오는 되었느냐. 그럼, 내가 먼저#@－－#",0,"Brace yourself, Oshtor. Here I come—",0,奧修特爾，做好覺悟了嗎？那麼，由我先#@－－#
11486,A9E50BBD,11583,0,다핫핫핫핫!,0,Dahahahaha!,0,啊哈哈哈！
11487,AA3B73A2,11601,0,"#@－－#비장의 수, 쓰게 해 달라고!",0,Don't mind if I use my secret weapon!,0,#@－－#我要用上殺手鐧了！
11488,AB6411DE,11401,0,"사, 살았다. 하지만 브라이는 대체 어디로 사라진 거지?",0,"Th-Thanks... Where did Vurai go, though?",0,得、得救了。但武賴到底消失到哪裡去了？
11489,ABBA9A25,11439,0,"무례하오나, 오슈토르 공께 부탁이 하나 있사옵니다.
들어 주시겠사옵니까?",0,"Prithee, give ear to my preposterous plea.",0,"我有不情之請想拜託奧修特爾大人。
你願意聽聽嗎？"
11490,ABF91995,11591,0,긋……!,0,Ugh...,0,嗚……
11491,AC45E9AB,11535,0,"잘 왔다, 하쿠.",0,"It's good to see you, Haku.",0,你總算來了，哈克。
11492,ACC5897D,11345,0,죽어라!,0,Die!,0,去死！
11493,AD87839C,11545,0,"후훗, 그 말투. 제법 익숙해진 모양이군.",0,I see you've gotten quite used to my manner of speech.,0,呵呵，聽你這副口吻……看來你越來越有模有樣了。
11494,AE0357F2,11565,0,"하지만 뭐,
나도 내가 얼마나 강해졌는지 오슈토르 본인과 싸워 보며 시험해 보고 싶었거든.",0,"But you know what? I've been wanting to test out how far
I've come along by sparring with the real Oshtor himself.",0,"不過，哎……
我也一直都很想和奧修特爾本人戰鬥，看看自己到底變強多少。"
11495,AE833724,11335,0,'그거'라는 건 이걸 말하는 거지.,0,"The seal, as in this seal here, right?",0,「那個」指的是這個沒錯吧。
11496,AF415D13,11325,0,"어디선가 본 기억이…… 아, 노스리가 전에 손에 넣었던 금인이군.",0,"Now, why does it look so familiar... Oh, right! It's the one Nosuri had before.",0,總覺得在哪看過……啊，是鵟之前持有的金印啊。
11497,AFC13DC5,11555,0,"그리고 내가 생각한 대로, 가능하게 해 주었다.
하쿠, 참으로 고맙다.",0,"And you have proven me right, Haku.
For that, I cannot thank you enough.",0,"而你也確實如鄙人所料，將其化為可能了。
哈克，鄙人實在是感激不盡。"
11498,B0399EC6,11392,0,…………,0,...,0,……
11499,B0FE3AFC,11582,0,그 성가신 점은 여전하군……,0,"That pesky part of you hasn't changed at all, huh...",0,你這種麻煩的性格還是沒變呢……
11500,B13C50CB,11572,0,어떻게든 오슈토르에게 한 방 먹일 수는 있었나……,0,Finally managed to land a hit on Oshtor...,0,勉強算是擊中奧修特爾了，吧……
11501,B1FBF4F1,11382,0,……!?,0,...?!,0,……！？
11502,B27F209F,11402,0,다른 계층.,0,Another level.,0,其他階層。
11503,B2E228D4,11590,0,하아아앗……!,0,Hah... Hahhh...!,0,喝啊啊啊……！
11504,B32042E3,11600,0,"하지만 미안하네, 형씨. 여기까지 강하다면, 나도 더는 숨길 수가 없겠어.",0,But I'm gonna have to rain on your parade here. You can't expect me to hold back now after witnessing your abilities!,0,但不好意思啦，小哥。既然你這麼強，那我也無法再藏招了。
11505,B49CB2DD,11544,0,"아아 아니, 다시 만나서 기쁘긴 하다만.
설마 그대가 있을 줄은 몰라서, 좀 놀라고 말았어.",0,"No, I am happy to see you again. It's just...I was not
expecting to see you here. I was caught off guard.",0,"啊，不，能和你重逢當然是很高興。
但實在沒想到你會在這裡，所以有點不知所措。"
11506,B5DEB83C,11344,0,"안 준다고 한 적 없어! 기다려 기다려, 지금 꺼낼 테니까……",0,"I didn't say that I wouldn't! Hold on, I'll give it to you now—",0,我沒說不交啊！　等我一下，我馬上拿出來……
11507,B65A6C52,11324,0,이건…… 금인인가?,0,Is this...a golden seal?,0,這是……金印？
11508,B6DA0C84,11554,0,"하지만, 그대라면 불가능을 가능으로 만들 수 있으리라 믿고 있었다.",0,"But I was confident that if anyone could make the impossible possible, it was you.",0,但鄙人也相信，如果是你，就能化不可能為可能。
11509,B71866B3,11564,0,"오랜만에 만났는데도, 참 인사 한번 거칠구나.",0,Quite a greeting for a friend you haven't seen in a while.,0,明明這麼久沒見了，這種招呼方式也太過分了吧。
11510,B7980665,11334,0,"그게 없었다면, 그게 없었다면, 그게 없었다면……",0,Without the seal... Without it... I...,0,要是沒有那個、要是沒有那個、要是沒有那個……
11511,B80021C0,11566,0,천천히 철선을 겨눈다.,0,Haku slowly raises his metal fan.,0,我緩緩持好鐵扇。
11512,B8BA2986,11260,0,나한테 말하지 마! 전부 이 녀석 때문이잖아!,0,What're you tellin' me for?! It's all this guy's fault!,0,不准跟大爺我說這種事！　全都是這傢伙的錯啦！
11513,B97843B1,11270,0,……응? 잠깐만. ,0,Huh? Wait a minute...,0,……嗯？　等等……
11514,B9C24BF7,11464,0,그리고#@－－#,0,And then...,0,接著#@－－#
11515,BA469F99,11282,0,"여기서 첫 상대가 모즈누들이었던 건, 오히려 다행이었는지도 모르겠다.",0,It was perhaps a good thing Oshtor [Haku]'s first duel here was against Moznu and his men.,0,或許伯勞他們作為在這裡的初戰對手還不壞。
11516,BAFC97DF,11250,0,이럴 줄 알아서 만나고 싶지 않았던 건데……,0,This is why I didn't want to bump into him...,0,就是因為會有這種事，才不想碰上的……
11517,BB3EFDE8,11240,0,"꿈속이라 해도, 긴 수련을 각오해야 할지도 모르겠군.",0,I'd better be prepared for a long training session in this dream.,0,雖說是在夢中，但看來我得做好覺悟，這會是場漫長的鍛鍊。
11518,BB84F5AE,11365,0,"두 사람의 말에 고개를 끄덕이고, 철선을 겨눈다.",0,He nods at the twins before taking out his metal fan.,0,我對兩人的話語點頭示意，持好鐵扇。
11519,BC9F654B,11349,0,지금까지 중에 가장 성가신 적이었다…… 정신적으로.,0,"He was the most difficult enemy I had to deal with so far...mentally, that is.",0,他是目前為止最難對付的敵人……從精神方面而言。
11520,BCA8BDB5,11474,0,마로……,0,Maro...,0,麻呂……
11521,BD4F3745,11604,0,"그때까지 하쿠의 얼굴을 덮고 있던 가면이, 오슈토르의 손에 쥐여 있다.",0,The mask that had been on Haku's face is now in Oshtor's hand.,0,至今為止遮擋住哈克臉龐的假面，已經被奧修特爾拿在手裡。
11522,C07C3D62,11191,44,앞으로의 싸움에 반드시 도움이 될 수련법입니다.,44,It will surely serve you well in the battles ahead.,44,這個鍛鍊法必定能為今後的戰鬥帶來優勢。
11523,C140A171,11275,0,"어이 어이, 형편이 좋아도 너무 좋잖아.",0,That's so convenient it's inconvenient.,0,喂喂喂，這設定也太方便了吧。
11524,C1BE5755,11181,52,"육체가 강화되지는 않지만,
잠들어 있는 동안에도 주인님의 지휘를 벼려낼 수 있습니다.",52,"While your physical body doesn't get stronger,
it will doubtlessly hone your leadership skills.",52,"雖然肉體不會獲得強化，
但能在睡眠期間，磨練主人您的指揮技巧。"
